dataset,mitigation,protected_attribute,model,seed,accuracy,f1,roc_auc,age_dpd,age_eod,age_eopd,age_di_ratio,sex_dpd,sex_eod,sex_eopd,sex_di_ratio,intersection_dpd,intersection_eod,intersection_eopd,intersection_di_ratio
Adult Income,Calibrated Equalized Odds,Sex,Logistic Regression,1000,0.8348858634455932,0.5946217642623775,,0.1872661375327495,0.10363714163457427,0.10363714163457427,0.05924111493348676,0.12792457252449121,0.0499876215174794,0.00350350350350348,0.3873480574998378,0.23145242962548512,0.1040241448692153,0.1040241448692153,0.04703091890731991
Adult Income,Calibrated Equalized Odds,Sex,Random Forest,42,0.8075545091616337,0.4340758579169175,,0.10549763484172828,0.07177226350925808,0.07177226350925808,0.10421502470532516,0.03097481471331176,0.24136375607268734,0.24136375607268734,0.7169617070007535,0.11439970031841168,0.5238095238095237,0.5238095238095237,0.09191198334820103
Adult Income,Calibrated Equalized Odds,Sex,Random Forest,123,0.8208619101238612,0.5130773511407902,,0.14145365790337094,0.15785363395893692,0.15785363395893692,0.06393676462475667,0.09476739627260296,0.03973957445808335,0.03973957445808335,0.3997458585420542,0.17642591681916756,0.34615384615384615,0.34615384615384615,0.021856311512778562
Adult Income,Calibrated Equalized Odds,Sex,Random Forest,456,0.8375473436380387,0.6019563581640331,,0.18592177239568672,0.1584078599319813,0.1584078599319813,0.06624161303319402,0.14700559114932957,0.06028804287149714,0.06028804287149714,0.32022946503997957,0.2362737156640386,0.4848484848484848,0.4848484848484848,0.04611041063337318
Adult Income,Calibrated Equalized Odds,Sex,Random Forest,789,0.8214760978605794,0.5139353400222966,,0.14257053434104552,0.3946917808219178,0.3946917808219178,0.05544104253264762,0.08174431584386099,0.0995107164056962,0.0995107164056962,0.4688254356465913,0.17072173527671522,0.4838709677419355,0.4838709677419355,0.036826213993829585
Adult Income,Calibrated Equalized Odds,Sex,Random Forest,1000,0.8249564950353158,0.5485744456177403,,0.1607530575947311,0.1592640136927685,0.1592640136927685,0.08090691645732001,0.11538738462549963,0.05157522318036307,0.01868817970512887,0.37666038792731743,0.20446705353612393,0.16187122736418508,0.16187122736418508,0.044621698762114345
Adult Income,Calibrated Equalized Odds,Sex,XGBoost,42,0.8261848705087522,0.5200678349349915,,0.133720401432107,0.03729849170098245,0.020758281899483533,0.0766760970523409,0.05316101921119756,0.22722917355418204,0.22722917355418204,0.6170308155509123,0.14980780112326447,0.31010101010101004,0.31010101010101004,0.06557176213901622
Adult Income,Calibrated Equalized Odds,Sex,XGBoost,123,0.8497287337496161,0.6196891191709845,,0.17496766685066192,0.21594659276987022,0.21594659276987022,0.049221245037226864,0.11778875852242844,0.032613348906559564,0.01080013867425067,0.3883510572399467,0.2133251027005612,0.2871948410870567,0.2871948410870567,0.0356420674273362
Adult Income,Calibrated Equalized Odds,Sex,XGBoost,456,0.8652881564131436,0.6868158019990481,,0.20956985800077382,0.14397279254314144,0.14397279254314144,0.06922948483318608,0.16799085891458815,0.08420053706891995,0.08420053706891995,0.3150091306296968,0.26906028368794327,0.303030303030303,0.303030303030303,0.04439546599496222
Adult Income,Calibrated Equalized Odds,Sex,XGBoost,789,0.8492169106356843,0.620067062161465,,0.17970966749277645,0.514554794520548,0.514554794520548,0.03838105219992186,0.11289083704611415,0.05481244128885021,0.05481244128885021,0.41780582609075423,0.2175827619266884,0.5659824046920822,0.5659824046920822,0.02912592024571837
Adult Income,Calibrated Equalized Odds,Sex,XGBoost,1000,0.8543351417750026,0.6420125786163522,,0.18463018178461166,0.12494651262302092,0.12494651262302092,0.06842533903301887,0.12777588250769717,0.040571702053602506,0.016457135101202947,0.38671326238785414,0.23189132311848637,0.16076458752515088,0.16076458752515088,0.039553309815860825
